rm_id,order_id,time,activity,rm_inventory,fg_inventory,order_queue_size
,26.0,2.896775378119495,order process started,270,2,0
,26.0,2.896775378119495,order placed,270,2,1
,25.0,2.9188707692670826,fulfillment - finish loading,270,2,1
,26.0,2.9188707692670826,fulfillment - begin loading,270,1,0
,17.0,2.9250394177146317,fulfillment - begin loading,270,0,0
,,3.0,inventory report,270,0,0
,,3.0,Finished goods production completion,270,0,0
,17.0,3.009124651514437,fulfillment - finish loading,260,10,0
,27.0,3.0093842765325163,order process started,260,10,0
,27.0,3.0093842765325163,order placed,260,10,1
,27.0,3.0093842765325163,fulfillment - begin loading,260,9,0
,26.0,3.0245205099759187,fulfillment - finish loading,260,9,0
,27.0,3.0539549807086246,fulfillment - finish loading,260,9,0
,28.0,3.1312081127054503,order process started,260,9,0
,28.0,3.1312081127054503,order placed,260,9,1
,28.0,3.1312081127054503,fulfillment - begin loading,260,8,0
,28.0,3.2114851912399174,fulfillment - finish loading,260,8,0
,29.0,3.231247290946089,order process started,260,8,0
,29.0,3.231247290946089,order placed,260,8,1
,29.0,3.231247290946089,fulfillment - begin loading,260,7,0
,29.0,3.2826053944788445,fulfillment - finish loading,260,7,0
,30.0,3.3872393656800113,order process started,260,7,0
,30.0,3.3872393656800113,order placed,260,7,1
,30.0,3.3872393656800113,fulfillment - begin loading,260,6,0
,30.0,3.4313239585244744,fulfillment - finish loading,260,6,0
,31.0,3.457508366300995,order process started,260,6,0
,31.0,3.457508366300995,order placed,260,6,1
,31.0,3.457508366300995,fulfillment - begin loading,260,5,0
,32.0,3.522876968848749,order process started,260,5,0
,32.0,3.522876968848749,order placed,260,5,1
,32.0,3.522876968848749,fulfillment - begin loading,260,4,0
,33.0,3.524117316600551,order process started,260,4,0
,33.0,3.524117316600551,order placed,260,4,1
,34.0,3.5465856170776036,order process started,260,4,1
,34.0,3.5465856170776036,order placed,260,4,2
,31.0,3.56484815568861,fulfillment - finish loading,260,4,2
,33.0,3.56484815568861,fulfillment - begin loading,260,3,1
,35.0,3.6107207254762805,order process started,260,3,1
,35.0,3.6107207254762805,order placed,260,3,2
,32.0,3.6112138089163768,fulfillment - finish loading,260,3,2
,34.0,3.6112138089163768,fulfillment - begin loading,260,2,1
,33.0,3.6120304159203465,fulfillment - finish loading,260,2,1
,35.0,3.6120304159203465,fulfillment - begin loading,260,1,0
,34.0,3.7101442785203864,fulfillment - finish loading,260,1,0
,35.0,3.729857295692963,fulfillment - finish loading,260,1,0
,36.0,3.734060112685782,order process started,260,1,0
,36.0,3.734060112685782,order placed,260,1,1
,36.0,3.734060112685782,fulfillment - begin loading,260,0,0
,37.0,3.781312842198545,order process started,260,0,0
,37.0,3.781312842198545,order placed,260,0,1
,37.0,3.781312842198545,fulfillment - insufficient inventory - wait,260,0,0
,36.0,3.795677848273598,fulfillment - finish loading,260,0,0
,38.0,3.886305639059401,order process started,260,0,0
,38.0,3.886305639059401,order placed,260,0,1
,38.0,3.886305639059401,fulfillment - insufficient inventory - wait,260,0,0
,39.0,3.9419926203905034,order process started,260,0,0
,39.0,3.9419926203905034,order placed,260,0,1
,,4.0,inventory report,260,0,1
,,4.0,Finished goods production completion,260,0,1
,40.0,4.055862733540823,order process started,250,9,1
,40.0,4.055862733540823,order placed,250,9,2
,41.0,4.057553616566503,order process started,250,9,2
,41.0,4.057553616566503,order placed,250,9,3
,42.0,4.14923932676085,order process started,250,9,3
,42.0,4.14923932676085,order placed,250,9,4
,43.0,4.184989513099429,order process started,250,9,4
,43.0,4.184989513099429,order placed,250,9,5
,44.0,4.244542183421963,order process started,250,9,5
,44.0,4.244542183421963,order placed,250,9,6
,45.0,4.290082589631509,order process started,250,9,6
,45.0,4.290082589631509,order placed,250,9,7
,46.0,4.402013829090432,order process started,250,9,7
,46.0,4.402013829090432,order placed,250,9,8
,47.0,4.517763167046156,order process started,250,9,8
,47.0,4.517763167046156,order placed,250,9,9
,48.0,4.586351228096577,order process started,250,9,9
,48.0,4.586351228096577,order placed,250,9,10
,49.0,4.700154796854682,order process started,250,9,10
,49.0,4.700154796854682,order placed,250,9,11
,37.0,4.781312842198545,fulfillment - begin loading,250,8,11
,37.0,4.834309924258872,fulfillment - finish loading,250,8,11
,39.0,4.834309924258872,fulfillment - begin loading,250,7,10
,50.0,4.856394055792132,order process started,250,7,10
,50.0,4.856394055792132,order placed,250,7,11
,39.0,4.880960587357473,fulfillment - finish loading,250,7,11
,40.0,4.880960587357473,fulfillment - begin loading,250,6,10
,38.0,4.886305639059401,fulfillment - begin loading,250,5,10
,40.0,4.9368666532497585,fulfillment - finish loading,250,5,10
,41.0,4.9368666532497585,fulfillment - begin loading,250,4,9
,38.0,4.949925348965625,fulfillment - finish loading,250,4,9
,42.0,4.949925348965625,fulfillment - begin loading,250,3,8
,51.0,4.959305584493413,order process started,250,3,8
,51.0,4.959305584493413,order placed,250,3,9
,,5.0,inventory report,250,3,9
,,5.0,Finished goods production completion,250,3,9
,42.0,5.0088496611451845,fulfillment - finish loading,240,11,9
,43.0,5.0088496611451845,fulfillment - begin loading,240,10,8
,41.0,5.044074756860664,fulfillment - finish loading,240,10,8
,44.0,5.044074756860664,fulfillment - begin loading,240,9,7
,52.0,5.0695836724093395,order process started,240,9,7
,52.0,5.0695836724093395,order placed,240,9,8
,43.0,5.07003393569598,fulfillment - finish loading,240,9,8
,45.0,5.07003393569598,fulfillment - begin loading,240,8,7
,45.0,5.114821061133023,fulfillment - finish loading,240,8,7
,46.0,5.114821061133023,fulfillment - begin loading,240,7,6
,44.0,5.141154916122113,fulfillment - finish loading,240,7,6
,47.0,5.141154916122113,fulfillment - begin loading,240,6,5
,53.0,5.169089439031378,order process started,240,6,5
,53.0,5.169089439031378,order placed,240,6,6
,46.0,5.1809700771898815,fulfillment - finish loading,240,6,6
,48.0,5.1809700771898815,fulfillment - begin loading,240,5,5
,48.0,5.260439446695632,fulfillment - finish loading,240,5,5
,49.0,5.260439446695632,fulfillment - begin loading,240,4,4
,47.0,5.263209476749321,fulfillment - finish loading,240,4,4
,50.0,5.263209476749321,fulfillment - begin loading,240,3,3
,54.0,5.310956588647506,order process started,240,3,3
,54.0,5.310956588647506,order placed,240,3,4
,49.0,5.359429719111387,fulfillment - finish loading,240,3,4
,51.0,5.359429719111387,fulfillment - begin loading,240,2,3
,50.0,5.383700030104788,fulfillment - finish loading,240,2,3
,52.0,5.383700030104788,fulfillment - begin loading,240,1,2
,51.0,5.417993455088306,fulfillment - finish loading,240,1,2
,53.0,5.417993455088306,fulfillment - begin loading,240,0,1
,55.0,5.466256364221907,order process started,240,0,1
,55.0,5.466256364221907,order placed,240,0,2
,53.0,5.471494851412792,fulfillment - finish loading,240,0,2
,54.0,5.471494851412792,fulfillment - insufficient inventory - wait,240,0,1
,52.0,5.49587389489506,fulfillment - finish loading,240,0,1
,55.0,5.49587389489506,fulfillment - insufficient inventory - wait,240,0,0
,56.0,5.527953799315863,order process started,240,0,0
,56.0,5.527953799315863,order placed,240,0,1
,57.0,5.563407697720678,order process started,240,0,1
,57.0,5.563407697720678,order placed,240,0,2
,58.0,5.664332055998102,order process started,240,0,2
,58.0,5.664332055998102,order placed,240,0,3
,59.0,5.7959305203737514,order process started,240,0,3
,59.0,5.7959305203737514,order placed,240,0,4
,60.0,5.868408673385228,order process started,240,0,4
,60.0,5.868408673385228,order placed,240,0,5
,,6.0,inventory report,240,0,5
,,6.0,Finished goods production completion,240,0,5
,61.0,6.004349510157313,order process started,230,8,5
,61.0,6.004349510157313,order placed,230,8,6
,62.0,6.103931514236949,order process started,230,8,6
,62.0,6.103931514236949,order placed,230,8,7
,63.0,6.206015237399623,order process started,230,8,7
,63.0,6.206015237399623,order placed,230,8,8
,64.0,6.333940887164217,order process started,230,8,8
,64.0,6.333940887164217,order placed,230,8,9
,65.0,6.469481096840886,order process started,230,8,9
,65.0,6.469481096840886,order placed,230,8,10
,54.0,6.471494851412792,fulfillment - begin loading,230,7,10
,55.0,6.49587389489506,fulfillment - begin loading,230,6,10
,54.0,6.517522071830802,fulfillment - finish loading,230,6,10
,56.0,6.517522071830802,fulfillment - begin loading,230,5,9
,66.0,6.529653227995285,order process started,230,5,9
,66.0,6.529653227995285,order placed,230,5,10
,55.0,6.552412081418425,fulfillment - finish loading,230,5,10
,57.0,6.552412081418425,fulfillment - begin loading,230,4,9
,56.0,6.618327114733526,fulfillment - finish loading,230,4,9
,58.0,6.618327114733526,fulfillment - begin loading,230,3,8
,67.0,6.628674339633125,order process started,230,3,8
,67.0,6.628674339633125,order placed,230,3,9
,68.0,6.632664594683244,order process started,230,3,9
,68.0,6.632664594683244,order placed,230,3,10
,57.0,6.636106313262918,fulfillment - finish loading,230,3,10
,59.0,6.636106313262918,fulfillment - begin loading,230,2,9
,58.0,6.690920612929517,fulfillment - finish loading,230,2,9
,60.0,6.690920612929517,fulfillment - begin loading,230,1,8
,69.0,6.7054783929557065,order process started,230,1,8
,69.0,6.7054783929557065,order placed,230,1,9
,59.0,6.724333040245862,fulfillment - finish loading,230,1,9
,61.0,6.724333040245862,fulfillment - begin loading,230,0,8
,60.0,6.753087099738313,fulfillment - finish loading,230,0,8
,62.0,6.753087099738313,fulfillment - insufficient inventory - wait,230,0,7
,70.0,6.754715810598159,order process started,230,0,7
,70.0,6.754715810598159,order placed,230,0,8
,71.0,6.799190406111354,order process started,230,0,8
,71.0,6.799190406111354,order placed,230,0,9
,61.0,6.809231979019942,fulfillment - finish loading,230,0,9
,63.0,6.809231979019942,fulfillment - insufficient inventory - wait,230,0,8
,72.0,6.943966351531978,order process started,230,0,8
,72.0,6.943966351531978,order placed,230,0,9
,,7.0,inventory report,230,0,9
,,7.0,Finished goods production completion,230,0,9
,73.0,7.0741180809193915,order process started,220,9,9
,73.0,7.0741180809193915,order placed,220,9,10
,74.0,7.202868158119773,order process started,220,9,10
,74.0,7.202868158119773,order placed,220,9,11
,75.0,7.344599134890347,order process started,220,9,11
,75.0,7.344599134890347,order placed,220,9,12
,76.0,7.423637160250333,order process started,220,9,12
,76.0,7.423637160250333,order placed,220,9,13
,77.0,7.497709067539515,order process started,220,9,13
,77.0,7.497709067539515,order placed,220,9,14
,78.0,7.55932704220564,order process started,220,9,14
,78.0,7.55932704220564,order placed,220,9,15
,79.0,7.629068146678105,order process started,220,9,15
,79.0,7.629068146678105,order not placed,220,9,15
,80.0,7.738355461087904,order process started,220,9,15
,80.0,7.738355461087904,order not placed,220,9,15
,62.0,7.753087099738313,fulfillment - begin loading,220,8,15
,63.0,7.809231979019942,fulfillment - begin loading,220,7,15
,81.0,7.840493631959608,order process started,220,7,15
,81.0,7.840493631959608,order not placed,220,7,15
,62.0,7.867415160733053,fulfillment - finish loading,220,7,15
,64.0,7.867415160733053,fulfillment - begin loading,220,6,14
,63.0,7.886765120501354,fulfillment - finish loading,220,6,14
,65.0,7.886765120501354,fulfillment - begin loading,220,5,13
,82.0,7.892255320863244,order process started,220,5,13
,82.0,7.892255320863244,order placed,220,5,14
,64.0,7.935421155281545,fulfillment - finish loading,220,5,14
,66.0,7.935421155281545,fulfillment - begin loading,220,4,13
,65.0,7.984419392043495,fulfillment - finish loading,220,4,13
,67.0,7.984419392043495,fulfillment - begin loading,220,3,12
,,8.0,inventory report,220,3,12
,,8.0,Finished goods production completion,220,3,12
,83.0,8.026284776525353,order process started,210,13,12
,83.0,8.026284776525353,order placed,210,13,13
,66.0,8.041592451561401,fulfillment - finish loading,210,13,13
,68.0,8.041592451561401,fulfillment - begin loading,210,12,12
,67.0,8.06218582648716,fulfillment - finish loading,210,12,12
,69.0,8.06218582648716,fulfillment - begin loading,210,11,11
,69.0,8.111854187742505,fulfillment - finish loading,210,11,11
,70.0,8.111854187742505,fulfillment - begin loading,210,10,10
,84.0,8.144351843427607,order process started,210,10,10
,84.0,8.144351843427607,order placed,210,10,11
,68.0,8.152744518629774,fulfillment - finish loading,210,10,11
,71.0,8.152744518629774,fulfillment - begin loading,210,9,10
,70.0,8.199307658516407,fulfillment - finish loading,210,9,10
,72.0,8.199307658516407,fulfillment - begin loading,210,8,9
,71.0,8.202719880034564,fulfillment - finish loading,210,8,9
,73.0,8.202719880034564,fulfillment - begin loading,210,7,8
,85.0,8.286465882844425,order process started,210,7,8
,85.0,8.286465882844425,order placed,210,7,9
,73.0,8.287132071891943,fulfillment - finish loading,210,7,9
,74.0,8.287132071891943,fulfillment - begin loading,210,6,8
,72.0,8.298679712144974,fulfillment - finish loading,210,6,8
,75.0,8.298679712144974,fulfillment - begin loading,210,5,7
,74.0,8.381506080770857,fulfillment - finish loading,210,5,7
,76.0,8.381506080770857,fulfillment - begin loading,210,4,6
,75.0,8.407420945465033,fulfillment - finish loading,210,4,6
,77.0,8.407420945465033,fulfillment - begin loading,210,3,5
,86.0,8.462502349983843,order process started,210,3,5
,86.0,8.462502349983843,order placed,210,3,6
,77.0,8.463715740182531,fulfillment - finish loading,210,3,6
,78.0,8.463715740182531,fulfillment - begin loading,210,2,5
,76.0,8.486917312514558,fulfillment - finish loading,210,2,5
,82.0,8.486917312514558,fulfillment - begin loading,210,1,4
,87.0,8.520939089662575,order process started,210,1,4
,87.0,8.520939089662575,order placed,210,1,5
,78.0,8.539481882651511,fulfillment - finish loading,210,1,5
,83.0,8.539481882651511,fulfillment - begin loading,210,0,4
,82.0,8.54098558898791,fulfillment - finish loading,210,0,4
,84.0,8.54098558898791,fulfillment - insufficient inventory - wait,210,0,3
,88.0,8.65638038544328,order process started,210,0,3
,88.0,8.65638038544328,order placed,210,0,4
,83.0,8.659674890852186,fulfillment - finish loading,210,0,4
,85.0,8.659674890852186,fulfillment - insufficient inventory - wait,210,0,3
,89.0,8.750897985392779,order process started,210,0,3
,89.0,8.750897985392779,order placed,210,0,4
,90.0,8.888915241727876,order process started,210,0,4
,90.0,8.888915241727876,order placed,210,0,5
,91.0,8.996757353412718,order process started,210,0,5
,91.0,8.996757353412718,order placed,210,0,6
,,9.0,inventory report,210,0,6
,,9.0,Finished goods production completion,210,0,6
,92.0,9.187151579983134,order process started,200,10,6
,92.0,9.187151579983134,order placed,200,10,7
,93.0,9.282362904792182,order process started,200,10,7
,93.0,9.282362904792182,order placed,200,10,8
,94.0,9.46585029489287,order process started,200,10,8
,94.0,9.46585029489287,order placed,200,10,9
,84.0,9.54098558898791,fulfillment - begin loading,200,9,9
,95.0,9.567084051239299,order process started,200,9,9
,95.0,9.567084051239299,order placed,200,9,10
,84.0,9.627984373767253,fulfillment - finish loading,200,9,10
,86.0,9.627984373767253,fulfillment - begin loading,200,8,9
,85.0,9.659674890852186,fulfillment - begin loading,200,7,9
,86.0,9.696681506539464,fulfillment - finish loading,200,7,9
,87.0,9.696681506539464,fulfillment - begin loading,200,6,8
,96.0,9.700219599400187,order process started,200,6,8
,96.0,9.700219599400187,order placed,200,6,9
,85.0,9.751674610081094,fulfillment - finish loading,200,6,9
,88.0,9.751674610081094,fulfillment - begin loading,200,5,8
,87.0,9.776006321626106,fulfillment - finish loading,200,5,8
,89.0,9.776006321626106,fulfillment - begin loading,200,4,7
,97.0,9.805140839137293,order process started,200,4,7
,97.0,9.805140839137293,order placed,200,4,8
,89.0,9.825920497482533,fulfillment - finish loading,200,4,8
,90.0,9.825920497482533,fulfillment - begin loading,200,3,7
,88.0,9.867172652841006,fulfillment - finish loading,200,3,7
,91.0,9.867172652841006,fulfillment - begin loading,200,2,6
,98.0,9.873952024616804,order process started,200,2,6
,98.0,9.873952024616804,order placed,200,2,7
,90.0,9.879741152670494,fulfillment - finish loading,200,2,7
,92.0,9.879741152670494,fulfillment - begin loading,200,1,6
,92.0,9.953616929165849,fulfillment - finish loading,200,1,6
,93.0,9.953616929165849,fulfillment - begin loading,200,0,5
,91.0,9.969102165948424,fulfillment - finish loading,200,0,5
,94.0,9.969102165948424,fulfillment - insufficient inventory - wait,200,0,4
,99.0,9.998325763693986,order process started,200,0,4
,99.0,9.998325763693986,order placed,200,0,5
,,10.0,inventory report,200,0,5
,,10.0,Finished goods production completion,200,0,5
,93.0,10.045472921005237,fulfillment - finish loading,190,10,5
,95.0,10.045472921005237,fulfillment - begin loading,190,9,4
,100.0,10.104687287560651,order process started,190,9,4
,100.0,10.104687287560651,order placed,190,9,5
,101.0,10.139451566984977,order process started,190,9,5
,101.0,10.139451566984977,order placed,190,9,6
,95.0,10.157309656866692,fulfillment - finish loading,190,9,6
,96.0,10.157309656866692,fulfillment - begin loading,190,8,5
,102.0,10.216012392481863,order process started,190,8,5
,102.0,10.216012392481863,order placed,190,8,6
,96.0,10.277498636261715,fulfillment - finish loading,190,8,6
,97.0,10.277498636261715,fulfillment - begin loading,190,7,5
,103.0,10.314651386683579,order process started,190,7,5
,103.0,10.314651386683579,order placed,190,7,6
,97.0,10.363578618380213,fulfillment - finish loading,190,7,6
,98.0,10.363578618380213,fulfillment - begin loading,190,6,5
,104.0,10.375942794923814,order process started,190,6,5
,104.0,10.375942794923814,order placed,190,6,6
,98.0,10.406608115083054,fulfillment - finish loading,190,6,6
,99.0,10.406608115083054,fulfillment - begin loading,190,5,5
,105.0,10.455835601354627,order process started,190,5,5
,105.0,10.455835601354627,order placed,190,5,6
,99.0,10.466396617448325,fulfillment - finish loading,190,5,6
,100.0,10.466396617448325,fulfillment - begin loading,190,4,5
,106.0,10.554324607767068,order process started,190,4,5
,106.0,10.554324607767068,order placed,190,4,6
,100.0,10.56416957186804,fulfillment - finish loading,190,4,6
,101.0,10.56416957186804,fulfillment - begin loading,190,3,5
,101.0,10.627652997989225,fulfillment - finish loading,190,3,5
,102.0,10.627652997989225,fulfillment - begin loading,190,2,4
,102.0,10.672646851554944,fulfillment - finish loading,190,2,4
,103.0,10.672646851554944,fulfillment - begin loading,190,1,3
,107.0,10.699965860272878,order process started,190,1,3
,107.0,10.699965860272878,order placed,190,1,4
,103.0,10.725073462810517,fulfillment - finish loading,190,1,4
,104.0,10.725073462810517,fulfillment - begin loading,190,0,3
,104.0,10.798771887524516,fulfillment - finish loading,190,0,3
,105.0,10.798771887524516,fulfillment - insufficient inventory - wait,190,0,2
,108.0,10.840837880168182,order process started,190,0,2
,108.0,10.840837880168182,order placed,190,0,3
,109.0,10.916275893243037,order process started,190,0,3
,109.0,10.916275893243037,order placed,190,0,4
,94.0,10.969102165948424,fulfillment - insufficient inventory - wait,190,0,4
,,11.0,inventory report,190,0,4
,,11.0,Finished goods production completion,190,0,4
,110.0,11.082180063834516,order process started,180,10,4
,110.0,11.082180063834516,order placed,180,10,5
,111.0,11.160149446079371,order process started,180,10,5
,111.0,11.160149446079371,order placed,180,10,6
,112.0,11.279191190716707,order process started,180,10,6
,112.0,11.279191190716707,order placed,180,10,7
,113.0,11.41793988900727,order process started,180,10,7
,113.0,11.41793988900727,order placed,180,10,8
,114.0,11.452553613790524,order process started,180,10,8
,114.0,11.452553613790524,order placed,180,10,9
,115.0,11.50994998970528,order process started,180,10,9
,115.0,11.50994998970528,order placed,180,10,10
,116.0,11.593165534521408,order process started,180,10,10
,116.0,11.593165534521408,order placed,180,10,11
,117.0,11.702352487157457,order process started,180,10,11
,117.0,11.702352487157457,order placed,180,10,12
,118.0,11.794294107661601,order process started,180,10,12
,118.0,11.794294107661601,order placed,180,10,13
,105.0,11.798771887524516,fulfillment - begin loading,180,9,13
,105.0,11.881864367509623,fulfillment - finish loading,180,9,13
,106.0,11.881864367509623,fulfillment - begin loading,180,8,12
,119.0,11.922175705014322,order process started,180,8,12
,119.0,11.922175705014322,order placed,180,8,13
,106.0,11.934953951495453,fulfillment - finish loading,180,8,13
,107.0,11.934953951495453,fulfillment - begin loading,180,7,12
,120.0,11.953468004201705,order process started,180,7,12
,120.0,11.953468004201705,order placed,180,7,13
,121.0,11.959601452251622,order process started,180,7,13
,121.0,11.959601452251622,order placed,180,7,14
,94.0,11.969102165948424,fulfillment - begin loading,180,6,14
,,12.0,inventory report,180,6,14
,,12.0,Finished goods production completion,180,6,14
,107.0,12.002177723803593,fulfillment - finish loading,170,14,14
,108.0,12.002177723803593,fulfillment - begin loading,170,13,13
,122.0,12.01098344324057,order process started,170,13,13
,122.0,12.01098344324057,order placed,170,13,14
,94.0,12.045239934120435,fulfillment - finish loading,170,13,14
,109.0,12.045239934120435,fulfillment - begin loading,170,12,13
,108.0,12.09779351218746,fulfillment - finish loading,170,12,13
,110.0,12.09779351218746,fulfillment - begin loading,170,11,12
,109.0,12.113321860091126,fulfillment - finish loading,170,11,12
,111.0,12.113321860091126,fulfillment - begin loading,170,10,11
,123.0,12.125717072493677,order process started,170,10,11
,123.0,12.125717072493677,order placed,170,10,12
,110.0,12.143914671705598,fulfillment - finish loading,170,10,12
,112.0,12.143914671705598,fulfillment - begin loading,170,9,11
,111.0,12.219345361093017,fulfillment - finish loading,170,9,11
,113.0,12.219345361093017,fulfillment - begin loading,170,8,10
,112.0,12.249907891649725,fulfillment - finish loading,170,8,10
,114.0,12.249907891649725,fulfillment - begin loading,170,7,9
,124.0,12.25497166297196,order process started,170,7,9
,124.0,12.25497166297196,order placed,170,7,10
,113.0,12.292620928161197,fulfillment - finish loading,170,7,10
,115.0,12.292620928161197,fulfillment - begin loading,170,6,9
,125.0,12.34353127944834,order process started,170,6,9
,125.0,12.34353127944834,order placed,170,6,10
,114.0,12.365692285829043,fulfillment - finish loading,170,6,10
,116.0,12.365692285829043,fulfillment - begin loading,170,5,9
,115.0,12.38054299922523,fulfillment - finish loading,170,5,9
,117.0,12.38054299922523,fulfillment - begin loading,170,4,8
,117.0,12.4365572950817,fulfillment - finish loading,170,4,8
,118.0,12.4365572950817,fulfillment - begin loading,170,3,7
,126.0,12.437733688276607,order process started,170,3,7
,126.0,12.437733688276607,order placed,170,3,8
,116.0,12.441068924626407,fulfillment - finish loading,170,3,8
,119.0,12.441068924626407,fulfillment - begin loading,170,2,7
,119.0,12.524269922746464,fulfillment - finish loading,170,2,7
,120.0,12.524269922746464,fulfillment - begin loading,170,1,6
,118.0,12.527058856876208,fulfillment - finish loading,170,1,6
,121.0,12.527058856876208,fulfillment - begin loading,170,0,5
,127.0,12.542219405839155,order process started,170,0,5
,127.0,12.542219405839155,order placed,170,0,6
