rm_id,order_id,time,activity,rm_inventory,fg_inventory,order_queue_size
0.0,0.0,0.0,init,300,0,0
0.0,0.0,0.0,start simulation,300,0,0
,,0.0,inventory report,300,0,0
,1.0,0.09147051418813695,order process started,290,9,0
,1.0,0.09147051418813695,order placed,290,9,1
,1.0,0.09147051418813695,fulfillment - begin loading,290,8,0
,1.0,0.2059032303831448,fulfillment - finish loading,290,8,0
,2.0,0.21142648660720148,order process started,290,8,0
,2.0,0.21142648660720148,order placed,290,8,1
,2.0,0.21142648660720148,fulfillment - begin loading,290,7,0
,3.0,0.2897832068131707,order process started,290,7,0
,3.0,0.2897832068131707,order placed,290,7,1
,2.0,0.3042462428593924,fulfillment - finish loading,290,7,1
,3.0,0.3042462428593924,fulfillment - begin loading,290,6,0
,4.0,0.36662777746535863,order process started,290,6,0
,4.0,0.36662777746535863,order placed,290,6,1
,3.0,0.4019499443948143,fulfillment - finish loading,290,6,1
,4.0,0.4019499443948143,fulfillment - begin loading,290,5,0
,4.0,0.47167315348038513,fulfillment - finish loading,290,5,0
,5.0,0.5485353013196383,order process started,290,5,0
,5.0,0.5485353013196383,order placed,290,5,1
,5.0,0.5485353013196383,fulfillment - begin loading,290,4,0
,5.0,0.622937428368358,fulfillment - finish loading,290,4,0
,6.0,0.7065938776935129,order process started,290,4,0
,6.0,0.7065938776935129,order placed,290,4,1
,6.0,0.7065938776935129,fulfillment - begin loading,290,3,0
,6.0,0.7861476195482966,fulfillment - finish loading,290,3,0
,7.0,0.8104650392245011,order process started,290,3,0
,7.0,0.8104650392245011,order placed,290,3,1
,7.0,0.8104650392245011,fulfillment - begin loading,290,2,0
,7.0,0.8855914298675986,fulfillment - finish loading,290,2,0
,8.0,0.9222044622590928,order process started,290,2,0
,8.0,0.9222044622590928,order placed,290,2,1
,8.0,0.9222044622590928,fulfillment - begin loading,290,1,0
,,1.0,inventory report,290,1,0
,,1.0,Finished goods production completion,290,1,0
,8.0,1.0122789343502285,fulfillment - finish loading,280,9,0
,9.0,1.0542470692429193,order process started,280,9,0
,9.0,1.0542470692429193,order placed,280,9,1
,9.0,1.0542470692429193,fulfillment - begin loading,280,8,0
,9.0,1.1643917722930976,fulfillment - finish loading,280,8,0
,10.0,1.2061818499256811,order process started,280,8,0
,10.0,1.2061818499256811,order placed,280,8,1
,10.0,1.2061818499256811,fulfillment - begin loading,280,7,0
,10.0,1.309779331140756,fulfillment - finish loading,280,7,0
,11.0,1.3481480731583062,order process started,280,7,0
,11.0,1.3481480731583062,order placed,280,7,1
,11.0,1.3481480731583062,fulfillment - begin loading,280,6,0
,12.0,1.3941388602786287,order process started,280,6,0
,12.0,1.3941388602786287,order placed,280,6,1
,11.0,1.4509798713393265,fulfillment - finish loading,280,6,1
,12.0,1.4509798713393265,fulfillment - begin loading,280,5,0
,13.0,1.505596845004967,order process started,280,5,0
,13.0,1.505596845004967,order placed,280,5,1
,12.0,1.5512730024415686,fulfillment - finish loading,280,5,1
,13.0,1.5512730024415686,fulfillment - begin loading,280,4,0
,14.0,1.615134881627272,order process started,280,4,0
,14.0,1.615134881627272,order placed,280,4,1
,13.0,1.629947686052653,fulfillment - finish loading,280,4,1
,14.0,1.629947686052653,fulfillment - begin loading,280,3,0
,14.0,1.686833950600173,fulfillment - finish loading,280,3,0
,15.0,1.7715064164258323,order process started,280,3,0
,15.0,1.7715064164258323,order placed,280,3,1
,15.0,1.7715064164258323,fulfillment - begin loading,280,2,0
,15.0,1.8437756280584583,fulfillment - finish loading,280,2,0
,16.0,1.9084409722838152,order process started,280,2,0
,16.0,1.9084409722838152,order placed,280,2,1
,16.0,1.9084409722838152,fulfillment - begin loading,280,1,0
,17.0,1.925039417714632,order process started,280,1,0
,17.0,1.925039417714632,order placed,280,1,1
,16.0,1.9827406045071145,fulfillment - finish loading,280,1,1
,17.0,1.9827406045071145,fulfillment - begin loading,280,0,0
,,2.0,inventory report,280,0,0
,,2.0,Finished goods production completion,280,0,0
,18.0,2.0095459786671213,order process started,270,10,0
,18.0,2.0095459786671213,order placed,270,10,1
,17.0,2.056087343311759,fulfillment - finish loading,270,10,1
,18.0,2.056087343311759,fulfillment - begin loading,270,9,0
,18.0,2.1104917422288554,fulfillment - finish loading,270,9,0
,19.0,2.1790886998973242,order process started,270,9,0
,19.0,2.1790886998973242,order placed,270,9,1
,19.0,2.1790886998973242,fulfillment - begin loading,270,8,0
,19.0,2.242066819340902,fulfillment - finish loading,270,8,0
,20.0,2.260814960904175,order process started,270,8,0
,20.0,2.260814960904175,order placed,270,8,1
,20.0,2.260814960904175,fulfillment - begin loading,270,7,0
,20.0,2.333750748323764,fulfillment - finish loading,270,7,0
,21.0,2.338325734007439,order process started,270,7,0
,21.0,2.338325734007439,order placed,270,7,1
,21.0,2.338325734007439,fulfillment - begin loading,270,6,0
,21.0,2.425120722221758,fulfillment - finish loading,270,6,0
,22.0,2.4582001094412846,order process started,270,6,0
,22.0,2.4582001094412846,order placed,270,6,1
,22.0,2.4582001094412846,fulfillment - begin loading,270,5,0
,22.0,2.5624051537117345,fulfillment - finish loading,270,5,0
,23.0,2.658200109441285,order process started,270,5,0
,23.0,2.658200109441285,order placed,270,5,1
,23.0,2.658200109441285,fulfillment - begin loading,270,4,0
,24.0,2.715648962593135,order process started,270,4,0
,24.0,2.715648962593135,order placed,270,4,1
,23.0,2.7432833470397866,fulfillment - finish loading,270,4,1
,24.0,2.7432833470397866,fulfillment - begin loading,270,3,0
,25.0,2.7916036582997696,order process started,270,3,0
,25.0,2.7916036582997696,order placed,270,3,1
,24.0,2.7947725115387043,fulfillment - finish loading,270,3,1
,25.0,2.7947725115387043,fulfillment - begin loading,270,2,0
,25.0,2.8800594284919647,fulfillment - finish loading,270,2,0
,26.0,2.896775378119495,order process started,270,2,0
,26.0,2.896775378119495,order placed,270,2,1
,26.0,2.896775378119495,fulfillment - begin loading,270,1,0
,26.0,2.9451115829082646,fulfillment - finish loading,270,1,0
,,3.0,inventory report,270,1,0
,,3.0,Finished goods production completion,270,1,0
,27.0,3.0093842765325163,order process started,260,11,0
,27.0,3.0093842765325163,order placed,260,11,1
,27.0,3.0093842765325163,fulfillment - begin loading,260,10,0
,27.0,3.0829957181329535,fulfillment - finish loading,260,10,0
,28.0,3.1312081127054503,order process started,260,10,0
,28.0,3.1312081127054503,order placed,260,10,1
,28.0,3.1312081127054503,fulfillment - begin loading,260,9,0
,28.0,3.2233501526487465,fulfillment - finish loading,260,9,0
,29.0,3.231247290946089,order process started,260,9,0
,29.0,3.231247290946089,order placed,260,9,1
,29.0,3.231247290946089,fulfillment - begin loading,260,8,0
,29.0,3.296872844303027,fulfillment - finish loading,260,8,0
,30.0,3.3872393656800113,order process started,260,8,0
,30.0,3.3872393656800113,order placed,260,8,1
,30.0,3.3872393656800113,fulfillment - begin loading,260,7,0
,30.0,3.433975418978213,fulfillment - finish loading,260,7,0
,31.0,3.457508366300995,order process started,260,7,0
,31.0,3.457508366300995,order placed,260,7,1
,31.0,3.457508366300995,fulfillment - begin loading,260,6,0
,31.0,3.5219707659089843,fulfillment - finish loading,260,6,0
,32.0,3.522876968848749,order process started,260,6,0
,32.0,3.522876968848749,order placed,260,6,1
,32.0,3.522876968848749,fulfillment - begin loading,260,5,0
,33.0,3.524117316600551,order process started,260,5,0
,33.0,3.524117316600551,order placed,260,5,1
,34.0,3.5465856170776036,order process started,260,5,1
,34.0,3.5465856170776036,order placed,260,5,2
,35.0,3.6107207254762805,order process started,260,5,2
,35.0,3.6107207254762805,order placed,260,5,3
,32.0,3.621711912877955,fulfillment - finish loading,260,5,3
,33.0,3.621711912877955,fulfillment - begin loading,260,4,2
,36.0,3.734060112685782,order process started,260,4,2
,36.0,3.734060112685782,order placed,260,4,3
,33.0,3.73557768120847,fulfillment - finish loading,260,4,3
,34.0,3.73557768120847,fulfillment - begin loading,260,3,2
,37.0,3.781312842198545,order process started,260,3,2
,37.0,3.781312842198545,order placed,260,3,3
,34.0,3.820951437444345,fulfillment - finish loading,260,3,3
,35.0,3.820951437444345,fulfillment - begin loading,260,2,2
,38.0,3.886305639059401,order process started,260,2,2
,38.0,3.886305639059401,order placed,260,2,3
,35.0,3.896270104050733,fulfillment - finish loading,260,2,3
,36.0,3.896270104050733,fulfillment - begin loading,260,1,2
,39.0,3.9419926203905034,order process started,260,1,2
,39.0,3.9419926203905034,order placed,260,1,3
,,4.0,inventory report,260,1,3
,,4.0,Finished goods production completion,260,1,3
,36.0,4.005145401127884,fulfillment - finish loading,250,10,3
,37.0,4.005145401127884,fulfillment - begin loading,250,9,2
,40.0,4.055862733540823,order process started,250,9,2
,40.0,4.055862733540823,order placed,250,9,3
,41.0,4.057553616566503,order process started,250,9,3
,41.0,4.057553616566503,order placed,250,9,4
,37.0,4.122481277397611,fulfillment - finish loading,250,9,4
,38.0,4.122481277397611,fulfillment - begin loading,250,8,3
,42.0,4.14923932676085,order process started,250,8,3
,42.0,4.14923932676085,order placed,250,8,4
,43.0,4.184989513099429,order process started,250,8,4
,43.0,4.184989513099429,order placed,250,8,5
,38.0,4.2014854972351765,fulfillment - finish loading,250,8,5
,39.0,4.2014854972351765,fulfillment - begin loading,250,7,4
,44.0,4.244542183421963,order process started,250,7,4
,44.0,4.244542183421963,order placed,250,7,5
,39.0,4.249852624713486,fulfillment - finish loading,250,7,5
,40.0,4.249852624713486,fulfillment - begin loading,250,6,4
,45.0,4.290082589631509,order process started,250,6,4
,45.0,4.290082589631509,order placed,250,6,5
,40.0,4.332006256933721,fulfillment - finish loading,250,6,5
,41.0,4.332006256933721,fulfillment - begin loading,250,5,4
,46.0,4.402013829090432,order process started,250,5,4
,46.0,4.402013829090432,order placed,250,5,5
,41.0,4.429084292513963,fulfillment - finish loading,250,5,5
,42.0,4.429084292513963,fulfillment - begin loading,250,4,4
,42.0,4.475647214965979,fulfillment - finish loading,250,4,4
,43.0,4.475647214965979,fulfillment - begin loading,250,3,3
,47.0,4.517763167046156,order process started,250,3,3
,47.0,4.517763167046156,order placed,250,3,4
,48.0,4.586351228096577,order process started,250,3,4
,48.0,4.586351228096577,order placed,250,3,5
,43.0,4.589320495130969,fulfillment - finish loading,250,3,5
,44.0,4.589320495130969,fulfillment - begin loading,250,2,4
,44.0,4.652804722933253,fulfillment - finish loading,250,2,4
,45.0,4.652804722933253,fulfillment - begin loading,250,1,3
,49.0,4.700154796854682,order process started,250,1,3
,49.0,4.700154796854682,order placed,250,1,4
,45.0,4.746659657152365,fulfillment - finish loading,250,1,4
,46.0,4.746659657152365,fulfillment - begin loading,250,0,3
,46.0,4.798971474425221,fulfillment - finish loading,250,0,3
,47.0,4.798971474425221,fulfillment - insufficient inventory - wait,250,0,2
,50.0,4.856394055792132,order process started,250,0,2
,50.0,4.856394055792132,order placed,250,0,3
,51.0,4.959305584493413,order process started,250,0,3
,51.0,4.959305584493413,order placed,250,0,4
,,5.0,inventory report,250,0,4
,,5.0,Finished goods production completion,250,0,4
,52.0,5.0695836724093395,order process started,240,9,4
,52.0,5.0695836724093395,order placed,240,9,5
,53.0,5.169089439031378,order process started,240,9,5
,53.0,5.169089439031378,order placed,240,9,6
,54.0,5.310956588647506,order process started,240,9,6
,54.0,5.310956588647506,order placed,240,9,7
,55.0,5.466256364221907,order process started,240,9,7
,55.0,5.466256364221907,order placed,240,9,8
,56.0,5.527953799315863,order process started,240,9,8
,56.0,5.527953799315863,order placed,240,9,9
,57.0,5.563407697720678,order process started,240,9,9
,57.0,5.563407697720678,order placed,240,9,10
,58.0,5.664332055998102,order process started,240,9,10
,58.0,5.664332055998102,order placed,240,9,11
,59.0,5.7959305203737514,order process started,240,9,11
,59.0,5.7959305203737514,order placed,240,9,12
,47.0,5.798971474425221,fulfillment - begin loading,240,8,12
,47.0,5.868243196854553,fulfillment - finish loading,240,8,12
,48.0,5.868243196854553,fulfillment - begin loading,240,7,11
,60.0,5.868408673385228,order process started,240,7,11
,60.0,5.868408673385228,order placed,240,7,12
,48.0,5.9640692984345405,fulfillment - finish loading,240,7,12
,49.0,5.9640692984345405,fulfillment - begin loading,240,6,11
,,6.0,inventory report,240,6,11
,,6.0,Finished goods production completion,240,6,11
,61.0,6.004349510157313,order process started,230,14,11
,61.0,6.004349510157313,order placed,230,14,12
,49.0,6.079501457609175,fulfillment - finish loading,230,14,12
,50.0,6.079501457609175,fulfillment - begin loading,230,13,11
,62.0,6.103931514236949,order process started,230,13,11
,62.0,6.103931514236949,order placed,230,13,12
,50.0,6.157303950722267,fulfillment - finish loading,230,13,12
,51.0,6.157303950722267,fulfillment - begin loading,230,12,11
,63.0,6.206015237399623,order process started,230,12,11
,63.0,6.206015237399623,order placed,230,12,12
,51.0,6.247429407502203,fulfillment - finish loading,230,12,12
,52.0,6.247429407502203,fulfillment - begin loading,230,11,11
,64.0,6.333940887164217,order process started,230,11,11
,64.0,6.333940887164217,order placed,230,11,12
,52.0,6.338762731137574,fulfillment - finish loading,230,11,12
,53.0,6.338762731137574,fulfillment - begin loading,230,10,11
,53.0,6.447442114860217,fulfillment - finish loading,230,10,11
,54.0,6.447442114860217,fulfillment - begin loading,230,9,10
,65.0,6.469481096840886,order process started,230,9,10
,65.0,6.469481096840886,order placed,230,9,11
,54.0,6.529333654176968,fulfillment - finish loading,230,9,11
,55.0,6.529333654176968,fulfillment - begin loading,230,8,10
,66.0,6.529653227995285,order process started,230,8,10
,66.0,6.529653227995285,order placed,230,8,11
,55.0,6.605411838389551,fulfillment - finish loading,230,8,11
,56.0,6.605411838389551,fulfillment - begin loading,230,7,10
,67.0,6.628674339633125,order process started,230,7,10
,67.0,6.628674339633125,order placed,230,7,11
,68.0,6.632664594683244,order process started,230,7,11
,68.0,6.632664594683244,order placed,230,7,12
,56.0,6.683044966250507,fulfillment - finish loading,230,7,12
,57.0,6.683044966250507,fulfillment - begin loading,230,6,11
,69.0,6.7054783929557065,order process started,230,6,11
,69.0,6.7054783929557065,order placed,230,6,12
,70.0,6.754715810598159,order process started,230,6,12
,70.0,6.754715810598159,order placed,230,6,13
,57.0,6.765680843760591,fulfillment - finish loading,230,6,13
,58.0,6.765680843760591,fulfillment - begin loading,230,5,12
,71.0,6.799190406111354,order process started,230,5,12
,71.0,6.799190406111354,order placed,230,5,13
,58.0,6.8723549472193755,fulfillment - finish loading,230,5,13
,59.0,6.8723549472193755,fulfillment - begin loading,230,4,12
,59.0,6.94163862161987,fulfillment - finish loading,230,4,12
,60.0,6.94163862161987,fulfillment - begin loading,230,3,11
,72.0,6.943966351531978,order process started,230,3,11
,72.0,6.943966351531978,order placed,230,3,12
,60.0,6.9867491748640616,fulfillment - finish loading,230,3,12
,61.0,6.9867491748640616,fulfillment - begin loading,230,2,11
,,7.0,inventory report,230,2,11
,,7.0,Finished goods production completion,230,2,11
,61.0,7.063202528870466,fulfillment - finish loading,220,10,11
,62.0,7.063202528870466,fulfillment - begin loading,220,9,10
,73.0,7.0741180809193915,order process started,220,9,10
,73.0,7.0741180809193915,order placed,220,9,11
,62.0,7.151615866816308,fulfillment - finish loading,220,9,11
,63.0,7.151615866816308,fulfillment - begin loading,220,8,10
,74.0,7.202868158119773,order process started,220,8,10
,74.0,7.202868158119773,order placed,220,8,11
,63.0,7.244663960425733,fulfillment - finish loading,220,8,11
,64.0,7.244663960425733,fulfillment - begin loading,220,7,10
,75.0,7.344599134890347,order process started,220,7,10
,75.0,7.344599134890347,order placed,220,7,11
,64.0,7.347930967112523,fulfillment - finish loading,220,7,11
,65.0,7.347930967112523,fulfillment - begin loading,220,6,10
,76.0,7.423637160250333,order process started,220,6,10
,76.0,7.423637160250333,order placed,220,6,11
,65.0,7.429446800868781,fulfillment - finish loading,220,6,11
,66.0,7.429446800868781,fulfillment - begin loading,220,5,10
,77.0,7.497709067539515,order process started,220,5,10
,77.0,7.497709067539515,order placed,220,5,11
,66.0,7.553607201316569,fulfillment - finish loading,220,5,11
,67.0,7.553607201316569,fulfillment - begin loading,220,4,10
,78.0,7.55932704220564,order process started,220,4,10
,78.0,7.55932704220564,order placed,220,4,11
,79.0,7.629068146678105,order process started,220,4,11
,79.0,7.629068146678105,order placed,220,4,12
,67.0,7.651925875861254,fulfillment - finish loading,220,4,12
,68.0,7.651925875861254,fulfillment - begin loading,220,3,11
,80.0,7.738355461087904,order process started,220,3,11
,80.0,7.738355461087904,order placed,220,3,12
,68.0,7.7603123950434965,fulfillment - finish loading,220,3,12
,69.0,7.7603123950434965,fulfillment - begin loading,220,2,11
,69.0,7.83831894431358,fulfillment - finish loading,220,2,11
,70.0,7.83831894431358,fulfillment - begin loading,220,1,10
,81.0,7.840493631959608,order process started,220,1,10
,81.0,7.840493631959608,order placed,220,1,11
,82.0,7.892255320863244,order process started,220,1,11
,82.0,7.892255320863244,order placed,220,1,12
,70.0,7.951139432596605,fulfillment - finish loading,220,1,12
,71.0,7.951139432596605,fulfillment - begin loading,220,0,11
,,8.0,inventory report,220,0,11
,,8.0,Finished goods production completion,220,0,11
,71.0,8.020304476084645,fulfillment - finish loading,210,9,11
,72.0,8.020304476084645,fulfillment - begin loading,210,8,10
,83.0,8.026284776525353,order process started,210,8,10
,83.0,8.026284776525353,order placed,210,8,11
,72.0,8.076022739851968,fulfillment - finish loading,210,8,11
,73.0,8.076022739851968,fulfillment - begin loading,210,7,10
,73.0,8.118795064592941,fulfillment - finish loading,210,7,10
,74.0,8.118795064592941,fulfillment - begin loading,210,6,9
,84.0,8.144351843427607,order process started,210,6,9
,84.0,8.144351843427607,order placed,210,6,10
,74.0,8.220041945116517,fulfillment - finish loading,210,6,10
,75.0,8.220041945116517,fulfillment - begin loading,210,5,9
,75.0,8.268576246921652,fulfillment - finish loading,210,5,9
,76.0,8.268576246921652,fulfillment - begin loading,210,4,8
,85.0,8.286465882844425,order process started,210,4,8
,85.0,8.286465882844425,order placed,210,4,9
,76.0,8.380397559021754,fulfillment - finish loading,210,4,9
,77.0,8.380397559021754,fulfillment - begin loading,210,3,8
,86.0,8.462502349983843,order process started,210,3,8
,86.0,8.462502349983843,order placed,210,3,9
,77.0,8.491192447181534,fulfillment - finish loading,210,3,9
,78.0,8.491192447181534,fulfillment - begin loading,210,2,8
,87.0,8.520939089662575,order process started,210,2,8
,87.0,8.520939089662575,order placed,210,2,9
,78.0,8.5348581288163,fulfillment - finish loading,210,2,9
,79.0,8.5348581288163,fulfillment - begin loading,210,1,8
,79.0,8.585157748546575,fulfillment - finish loading,210,1,8
,80.0,8.585157748546575,fulfillment - begin loading,210,0,7
,80.0,8.65169438542807,fulfillment - finish loading,210,0,7
,81.0,8.65169438542807,fulfillment - insufficient inventory - wait,210,0,6
,88.0,8.65638038544328,order process started,210,0,6
,88.0,8.65638038544328,order placed,210,0,7
,89.0,8.750897985392779,order process started,210,0,7
,89.0,8.750897985392779,order placed,210,0,8
,90.0,8.888915241727876,order process started,210,0,8
,90.0,8.888915241727876,order placed,210,0,9
,91.0,8.996757353412718,order process started,210,0,9
,91.0,8.996757353412718,order placed,210,0,10
,,9.0,inventory report,210,0,10
,,9.0,Finished goods production completion,210,0,10
,92.0,9.187151579983134,order process started,200,10,10
,92.0,9.187151579983134,order placed,200,10,11
,93.0,9.282362904792182,order process started,200,10,11
,93.0,9.282362904792182,order placed,200,10,12
,94.0,9.46585029489287,order process started,200,10,12
,94.0,9.46585029489287,order placed,200,10,13
,95.0,9.567084051239299,order process started,200,10,13
,95.0,9.567084051239299,order placed,200,10,14
,81.0,9.65169438542807,fulfillment - begin loading,200,9,14
,96.0,9.700219599400187,order process started,200,9,14
,96.0,9.700219599400187,order placed,200,9,15
,81.0,9.714837985541074,fulfillment - finish loading,200,9,15
,82.0,9.714837985541074,fulfillment - begin loading,200,8,14
,82.0,9.80224867964057,fulfillment - finish loading,200,8,14
,83.0,9.80224867964057,fulfillment - begin loading,200,7,13
,97.0,9.805140839137293,order process started,200,7,13
,97.0,9.805140839137293,order placed,200,7,14
,83.0,9.844293539674535,fulfillment - finish loading,200,7,14
,84.0,9.844293539674535,fulfillment - begin loading,200,6,13
,98.0,9.873952024616804,order process started,200,6,13
,98.0,9.873952024616804,order placed,200,6,14
,84.0,9.893525412224433,fulfillment - finish loading,200,6,14
,85.0,9.893525412224433,fulfillment - begin loading,200,5,13
,85.0,9.952267188752012,fulfillment - finish loading,200,5,13
,86.0,9.952267188752012,fulfillment - begin loading,200,4,12
,99.0,9.998325763693986,order process started,200,4,12
,99.0,9.998325763693986,order placed,200,4,13
,,10.0,inventory report,200,4,13
,,10.0,Finished goods production completion,200,4,13
,86.0,10.034367692350926,fulfillment - finish loading,190,14,13
,87.0,10.034367692350926,fulfillment - begin loading,190,13,12
,87.0,10.076446393346455,fulfillment - finish loading,190,13,12
,88.0,10.076446393346455,fulfillment - begin loading,190,12,11
,100.0,10.104687287560651,order process started,190,12,11
,100.0,10.104687287560651,order placed,190,12,12
,101.0,10.139451566984977,order process started,190,12,12
,101.0,10.139451566984977,order placed,190,12,13
,88.0,10.168932619120278,fulfillment - finish loading,190,12,13
,89.0,10.168932619120278,fulfillment - begin loading,190,11,12
,102.0,10.216012392481863,order process started,190,11,12
,102.0,10.216012392481863,order placed,190,11,13
,89.0,10.26750713942518,fulfillment - finish loading,190,11,13
,90.0,10.26750713942518,fulfillment - begin loading,190,10,12
,103.0,10.314651386683579,order process started,190,10,12
,103.0,10.314651386683579,order placed,190,10,13
,90.0,10.362267223351315,fulfillment - finish loading,190,10,13
,91.0,10.362267223351315,fulfillment - begin loading,190,9,12
,104.0,10.375942794923814,order process started,190,9,12
,104.0,10.375942794923814,order placed,190,9,13
,91.0,10.432917130783906,fulfillment - finish loading,190,9,13
,92.0,10.432917130783906,fulfillment - begin loading,190,8,12
,105.0,10.455835601354627,order process started,190,8,12
,105.0,10.455835601354627,order placed,190,8,13
,92.0,10.503713933319766,fulfillment - finish loading,190,8,13
,93.0,10.503713933319766,fulfillment - begin loading,190,7,12
,106.0,10.554324607767068,order process started,190,7,12
,106.0,10.554324607767068,order placed,190,7,13
,93.0,10.55513869350605,fulfillment - finish loading,190,7,13
,94.0,10.55513869350605,fulfillment - begin loading,190,6,12
,94.0,10.658840594703614,fulfillment - finish loading,190,6,12
,95.0,10.658840594703614,fulfillment - begin loading,190,5,11
,107.0,10.699965860272878,order process started,190,5,11
,107.0,10.699965860272878,order placed,190,5,12
,95.0,10.767808037098606,fulfillment - finish loading,190,5,12
,96.0,10.767808037098606,fulfillment - begin loading,190,4,11
,108.0,10.840837880168182,order process started,190,4,11
,108.0,10.840837880168182,order placed,190,4,12
,96.0,10.849172564473866,fulfillment - finish loading,190,4,12
,97.0,10.849172564473866,fulfillment - begin loading,190,3,11
,109.0,10.916275893243037,order process started,190,3,11
,109.0,10.916275893243037,order placed,190,3,12
,97.0,10.923515047498338,fulfillment - finish loading,190,3,12
,98.0,10.923515047498338,fulfillment - begin loading,190,2,11
,,11.0,inventory report,190,2,11
,,11.0,Finished goods production completion,190,2,11
,98.0,11.00872300556887,fulfillment - finish loading,180,12,11
,99.0,11.00872300556887,fulfillment - begin loading,180,11,10
,110.0,11.082180063834516,order process started,180,11,10
,110.0,11.082180063834516,order placed,180,11,11
,99.0,11.101600573802349,fulfillment - finish loading,180,11,11
,100.0,11.101600573802349,fulfillment - begin loading,180,10,10
,100.0,11.15826674113644,fulfillment - finish loading,180,10,10
,101.0,11.15826674113644,fulfillment - begin loading,180,9,9
,111.0,11.160149446079371,order process started,180,9,9
,111.0,11.160149446079371,order placed,180,9,10
,101.0,11.222941147113351,fulfillment - finish loading,180,9,10
,102.0,11.222941147113351,fulfillment - begin loading,180,8,9
,112.0,11.279191190716707,order process started,180,8,9
,112.0,11.279191190716707,order placed,180,8,10
,102.0,11.327005367536993,fulfillment - finish loading,180,8,10
,103.0,11.327005367536993,fulfillment - begin loading,180,7,9
,103.0,11.394970719468398,fulfillment - finish loading,180,7,9
,104.0,11.394970719468398,fulfillment - begin loading,180,6,8
,113.0,11.41793988900727,order process started,180,6,8
,113.0,11.41793988900727,order placed,180,6,9
,104.0,11.443153160249295,fulfillment - finish loading,180,6,9
,105.0,11.443153160249295,fulfillment - begin loading,180,5,8
,114.0,11.452553613790524,order process started,180,5,8
,114.0,11.452553613790524,order placed,180,5,9
,115.0,11.50994998970528,order process started,180,5,9
,115.0,11.50994998970528,order placed,180,5,10
,105.0,11.535150712202814,fulfillment - finish loading,180,5,10
,106.0,11.535150712202814,fulfillment - begin loading,180,4,9
,116.0,11.593165534521408,order process started,180,4,9
,116.0,11.593165534521408,order placed,180,4,10
,106.0,11.61543702887271,fulfillment - finish loading,180,4,10
,107.0,11.61543702887271,fulfillment - begin loading,180,3,9
,117.0,11.702352487157457,order process started,180,3,9
,117.0,11.702352487157457,order placed,180,3,10
,107.0,11.706609171681066,fulfillment - finish loading,180,3,10
,108.0,11.706609171681066,fulfillment - begin loading,180,2,9
,108.0,11.790116683653178,fulfillment - finish loading,180,2,9
,109.0,11.790116683653178,fulfillment - begin loading,180,1,8
,118.0,11.794294107661601,order process started,180,1,8
,118.0,11.794294107661601,order placed,180,1,9
,109.0,11.842478776180316,fulfillment - finish loading,180,1,9
,110.0,11.842478776180316,fulfillment - begin loading,180,0,8
,110.0,11.895839388232089,fulfillment - finish loading,180,0,8
,111.0,11.895839388232089,fulfillment - insufficient inventory - wait,180,0,7
,119.0,11.922175705014322,order process started,180,0,7
,119.0,11.922175705014322,order placed,180,0,8
,120.0,11.953468004201705,order process started,180,0,8
,120.0,11.953468004201705,order placed,180,0,9
,121.0,11.959601452251622,order process started,180,0,9
,121.0,11.959601452251622,order placed,180,0,10
,,12.0,inventory report,180,0,10
,,12.0,Finished goods production completion,180,0,10
,122.0,12.01098344324057,order process started,170,9,10
,122.0,12.01098344324057,order placed,170,9,11
,123.0,12.125717072493677,order process started,170,9,11
,123.0,12.125717072493677,order placed,170,9,12
,124.0,12.25497166297196,order process started,170,9,12
,124.0,12.25497166297196,order placed,170,9,13
,125.0,12.34353127944834,order process started,170,9,13
,125.0,12.34353127944834,order placed,170,9,14
,126.0,12.437733688276607,order process started,170,9,14
,126.0,12.437733688276607,order placed,170,9,15
,127.0,12.542219405839155,order process started,170,9,15
,127.0,12.542219405839155,order not placed,170,9,15
,128.0,12.61694669228354,order process started,170,9,15
,128.0,12.61694669228354,order not placed,170,9,15
,129.0,12.699569008607371,order process started,170,9,15
,129.0,12.699569008607371,order not placed,170,9,15
,130.0,12.798860382072945,order process started,170,9,15
,130.0,12.798860382072945,order not placed,170,9,15
,131.0,12.847854328564887,order process started,170,9,15
,131.0,12.847854328564887,order not placed,170,9,15
,132.0,12.872819332169083,order process started,170,9,15
,132.0,12.872819332169083,order not placed,170,9,15
,111.0,12.895839388232089,fulfillment - begin loading,170,8,15
,111.0,12.997728086089273,fulfillment - finish loading,170,8,15
,112.0,12.997728086089273,fulfillment - begin loading,170,7,14
,,13.0,inventory report,170,7,14
,,13.0,Finished goods production completion,170,7,14
,133.0,13.040933340694503,order process started,160,17,14
,133.0,13.040933340694503,order placed,160,17,15
,112.0,13.086231694167099,fulfillment - finish loading,160,17,15
,113.0,13.086231694167099,fulfillment - begin loading,160,16,14
,113.0,13.177327500982955,fulfillment - finish loading,160,16,14
,114.0,13.177327500982955,fulfillment - begin loading,160,15,13
,134.0,13.182142019941555,order process started,160,15,13
,134.0,13.182142019941555,order placed,160,15,14
,114.0,13.291278779412309,fulfillment - finish loading,160,15,14
,115.0,13.291278779412309,fulfillment - begin loading,160,14,13
,135.0,13.301222859237154,order process started,160,14,13
,135.0,13.301222859237154,order placed,160,14,14
,115.0,13.405234042845292,fulfillment - finish loading,160,14,14
,116.0,13.405234042845292,fulfillment - begin loading,160,13,13
,136.0,13.424354293000523,order process started,160,13,13
,136.0,13.424354293000523,order placed,160,13,14
